isbn,title,author,price,language,num_pages,date,rating,num_rating,category 1,category 2,category 3
9780446574754,"Mythology : Timeless Tales of Gods and Heroes, 75th Anniversary Illustrated Edition",Edith Hamilton,674.66,English,480,03 Feb 2011,4.02,49258,"Literary Studies: Classical, Early & Medieval",Ancient Religions & Mythologies,"Folklore, Myths & Legends"
9780751579956,Troubled Blood : Winner of the Crime and Thriller British Book of the Year Award 2021,Robert Galbraith,684.88,English,1088,24 Jun 2021,4.35,89429,Contemporary Fiction,Crime,Crime Fiction
9780007179961,Papillon,Henri Charriere,650.29,English,688,04 Oct 2011,4.21,63665,Biography: General,"Autobiography: Historical, Political & Military",Memoirs
9781407184326,Refugee,Alan Gratz,649.32,English,352,18 Oct 2017,4.43,47565,Fascism & Nazism,Children's Fiction,Children's General Story Books
9780744513059,Where the Forest Meets the Sea,Jeannie Baker,673.21,English,32,27 Jul 1989,4.26,1544,Children's General Story Books,Animal Stories
9781594483073,A Thousand Splendid Suns,Khaled Hosseini,662.75,English,464,05 Jun 2008,4.4,1302788,Contemporary Fiction,Military Fiction
9781407194462,Call Down the Hawk,Maggie Stiefvater,665.02,English,480,12 Nov 2019,4.3,26667,Crime,Crime Fiction,Adventure Books
9780141376660,Diary of a Wimpy Kid: Double Down (Book 11),Jeff Kinney,645.8,English,240,01 Dec 2020,4.28,32394,Children's General Story Books,Family,Funny Books for Kids
9781421598031,"My Hero Academia, Vol. 13",Kohei Horikoshi,707.54,English,192,28 Jun 2018,4.51,6169,Graphic Novels: Manga,Graphic Novels: Manga,Graphic Novels: Superheroes
9780099458234,Brave New World Revisited,Aldous Huxley,609.62,English,176,29 Jun 2011,3.95,17455,Prose: Non-fiction,Literary Essays,Society & Culture: General
9780751569575,"Tuesdays With Morrie : An old man, a young man, and life's greatest lesson",Mitch Albom,647.05,English,224,27 Mar 2017,4.13,874403,Biography: General,Autobiography: General,Biography: Religious & Spiritual
9781974700561,"Demon Slayer: Kimetsu no Yaiba, Vol. 5",Koyoharu Gotouge,716.82,English,192,21 Mar 2019,4.59,7006,Graphic Novels: Manga,Graphic Novels: Manga
9780061129735,The Art of Loving,Erich Fromm,701.95,English,192,06 Aug 2019,4.01,64401,Psychology: Emotions,Family & Relationships,"Dating, Relationships, Living Together & Marriage"
9780689818769,Frindle,Andrew Clements,631.86,English,112,01 Feb 1998,3.83,111372,ABC,First Words,Classic Books for Children
9780007350544,Bounce : The Myth of Talent and the Power of Practice,Matthew Syed,683.75,English,272,28 Apr 2011,4.07,7647,Child & Developmental Psychology,Popular Science,Advice On Careers & Achieving Success
9780345511294,Darth Plagueis: Star Wars Legends,James Luceno,652.54,English,496,30 Oct 2012,4.13,21723,Contemporary Fiction,Thriller Books,Thrillers
9781848127272,The Wild Robot,Peter Brown,626.74,English,288,02 Jan 2018,4.02,46391,Children's Fiction,Adventure Books for Kids,Sci Fi Books for Kids
9781529344530,These Violent Delights,Chloe Gong,648.35,English,464,11 Nov 2021,4.01,63084,Historical Adventure,Fantasy,Fantasy Books
9781405221740,Kensuke's Kingdom,Michael Morpurgo,657.99,English,176,09 Mar 2017,4.12,17023,Children's Fiction,Classic Books for Children,Adventure Books for Kids
9781444788952,Strange the Dreamer : The magical international bestseller,Laini Taylor,659.97,English,560,08 Mar 2018,4.28,102247,Contemporary Fiction,Adventure Books,Fantasy
9781408884614,A Curse So Dark and Lonely,Brigid Kemmerer,667.88,English,496,29 Jan 2019,4.05,103600,Children's General Story Books,Fantasy Books for Kids,Romance Books for Teenagers
9780316058438,Mr Popper's Penguins,Richard Atwater,649.55,English,139,12 Jan 2012,3.97,68085,Pop-Up Books,Children's Fiction,Classic Books for Children
9780571268863,The Bell Jar,Sylvia Plath,671.19,English,240,03 Jan 2013,4.03,699776,Contemporary Fiction
9780545540629,Ghosts,Raina Telgemeier,696.41,English,256,15 Sep 2016,4.23,118601,"Graphic Novels, Anime & Manga","Graphic Novels, Anime & Manga",Children's Fiction
9780241251805,Only Dull People Are Brilliant at Breakfast,Oscar Wilde,587.85,English,64,03 Mar 2016,3.89,5317,Prose: Non-fiction,Literary Essays,Dictionaries Of Quotations
9780156612067,Modern Man in Search of a Soul,C. G. Jung,703.86,English,252,04 Aug 1955,4.19,9990,Psychology,Analytical & Jungian Psychology,Psychotherapy
9781472137050,Grow Your Own Vegetables in Pots and Containers : A practical guide to growing food in small spaces,Paul Peacock,644.77,English,176,14 Mar 2017,3.85,41,Gardening: Plants,Gardening: Growing Fruit & Vegetables,Container Gardening
9780330375467,Them: Adventures with Extremists,Jon Ronson,615.59,English,352,05 Jan 2012,3.96,18799,Journalistic Style Guides,Religious Fundamentalism,Popular Beliefs & Controversial Knowledge
9781447229537,Firefly Lane,Kristin Hannah,625.0,English,496,18 Jul 2013,4.13,294448,Contemporary Fiction,Adult & Contemporary Romance,Adult & Contemporary Romance
9780008139384,Creative Confidence : Unleashing the Creative Potential within Us All,David Kelley,686.99,English,288,07 Sep 2015,3.99,11828,Industrial / Commercial Art & Design,Biography: Business & Industry,Business Innovation
9780349117737,The Good Husband Of Zebra Drive,Alexander McCall Smith,645.75,English,240,07 Feb 2008,4.07,24718,Contemporary Fiction,Crime,Crime Fiction
9780575132481,Broken Homes : Book 4 in the #1 bestselling Rivers of London series,Ben Aaronovitch,615.77,English,368,08 May 2014,4.17,41037,Contemporary Fiction,Crime,Crime Fiction
9781405291781,Restore Me,Tahereh Mafi,672.03,English,448,05 Apr 2018,4.15,72803,Children's Fiction,Adventure Books for Kids,Thriller Books for Children
9781406305760,Silly Billy,Anthony Browne,668.43,English,32,11 Aug 2011,3.94,579,Storybooks,Children's Fiction,Family
9780141008257,Everything is Illuminated,Jonathan Safran Foer,670.54,English,288,05 Jun 2003,3.89,172778,Contemporary Fiction,English Language: Reading & Writing Skills
9780007580248,The Crown,Kiera Cass,659.84,English,352,19 May 2016,3.67,201713,Children's General Story Books,Romance Books for Teenagers
9780857382221,The Lewis Man : The much-anticipated sequel to the bestselling hit (The Lewis Trilogy Book 2),Peter May,651.77,English,448,02 Jun 2015,4.21,23710,Contemporary Fiction,Crime,Crime Fiction
9781529350487,Kingdom of the Wicked : TikTok made me buy it! The addictive and darkly romantic fantasy,Kerri Maniscalco,650.29,English,400,28 Sep 2021,4,97757,Fantasy,Fantasy Books,Historical Fiction
9781444708134,Pet Sematary : King's #1 bestseller - soon to be a major motion picture,Stephen King,666.96,English,480,02 Jan 2012,4.03,487228,"Literary Studies: Fiction, Novelists & Prose Writers",Contemporary Fiction,Thriller Books
9781786894663,The Humans,Matt Haig,672.03,English,320,09 Aug 2018,4.08,80489,Contemporary Fiction,Science Fiction,Science Fiction
9781612622569,Attack on Titan: Volume 7,Hajime Isayama,689.45,English,208,24 Sep 2013,4.52,14783,Graphic Novels: Manga,Graphic Novels: Manga
9781401398033,The Five People You Meet in Heaven,Mitch Albom,655.3,English,196,01 Sep 2004,3.96,633623,Contemporary Fiction
9780553509977,Wonder,R. J. Palacio,661.01,English,320,01 Jan 2021,4.4,910660,Children's Fiction,Children's General Story Books,School Stories
9780008244095,I Was Born for This,Alice Oseman,652.28,English,400,03 May 2018,4.09,12866,Children's Fiction,Children's General Story Books,Romance Books for Teenagers
9780872860179,Howl and Other Poems,Allen Ginsberg,647.19,English,57,18 Jan 2001,4.13,101002,Poetry By Individual Poets
9781406379532,Thunderhead,Neal Shusterman,671.51,English,528,30 May 2018,4.43,112090,Children's General Story Books,Sci Fi Books for Kids,Romance Books for Teenagers
9780762424931,"Skinny Bitch : A No-nonsense, Tough-love Guide for Savvy Girls Who Want to Stop Eating Crap and Start Looking Fabulous!",Rory Freedman,689.64,English,224,01 Jan 2007,3.36,32444,Diets & Dieting
9781781571453,The 1000 Dot-to-Dot Book: Animals : Twenty Incredible Creatures to Complete Yourself,Thomas Pavitte,663.46,English,48,02 Jun 2014,4.29,66,Hobby and Gaming Books,Crafts & Hobbies
9781974723676,"Given, Vol. 6",Natsuki Kizu,679.91,English,162,11 Nov 2021,4.47,2086,Graphic Novels: Manga,Graphic Novels: Manga
9780307105455,A Day at the Fire Station,Garth Williams,653.38,English,24,01 Aug 2003,3.96,363,Picture Books,Children's General Story Books,Fiction Texts
9781974725984,"Kaiju No. 8, Vol. 1",Naoya Matsumoto,658.96,English,204,03 Feb 2022,4.41,1224,Graphic Novels: Manga,Graphic Novels: Manga
9780143113997,"Eat Pray Love : One Woman's Search for Everything Across Italy, India and Indonesia (internation al export edition)",Elizabeth Gilbert,663.98,English,464,23 May 2011,3.59,1595983,Biography: General,Biography: Literary,Autobiography: Literary
9780008151553,Numbers Workbook Ages 3-5 : Prepare for Preschool with Easy Home Learning,Collins Easy Learning,604.71,English,24,18 Mar 2016,4.22,9,School/community Relations & School/home Relations,School/community Relations & School/home Relations,Pre-school & Kindergarten
9780486478999,The Power of Your Subconscious Mind,Joseph Murphy,624.13,English,208,31 Dec 2010,4.11,57459,Personal Development,Advice On Careers & Achieving Success,Popular Psychology
9781780667201,A State of Fear : How the UK government weaponised fear during the Covid-19 pandemic,Laura Dodsworth,688.11,English,320,17 May 2021,4.43,482,Psychology,Politics & Government
9780141185224,The Heart is a Lonely Hunter,Carson McCullers,672.53,English,336,31 Aug 2006,3.99,99426,Contemporary Fiction,Classic Books & Novels
9781409309727,Peppa Pig: Find the Hat Sticker Book,Peppa Pig,614.95,English,16,07 Jul 2011,4.11,9,Language Teaching & Learning Material & Coursework,Characters,Activity Books
9780575084346,The Green Mile,Stephen King,696.33,English,448,18 Jun 2020,4.46,275237,Contemporary Fiction,Thriller Books,Thrillers
9780007350810,Wuthering Heights,Emily Bronte,600.89,English,400,02 Jul 2013,3.87,1530077,Contemporary Fiction,Classic Books & Novels,Crime
9780593098240,Children of Dune,Frank Herbert,680.01,English,624,04 Jun 2019,3.95,133615,Contemporary Fiction,Classic Books & Novels,Space Opera
9781444759075,Morning Star : Red Rising Series 3,Pierce Brown,660.02,English,544,28 Sep 2016,4.48,144888,Thriller Books,Thrillers,Adventure Books
9780008239893,The Dragon Republic,R.F. Kuang,700.38,English,672,06 Aug 2020,4.38,40476,Adventure Books,Fantasy,Fantasy Books
9780007326013,Mortal Coil,Derek Landy,674.62,English,576,31 Mar 2011,4.46,18337,Children's General Story Books,Adventure Books for Kids,Mystery Books for Kids
9780007559220,Solitaire,Alice Oseman,666.79,English,400,31 Jul 2014,3.62,20601,Children's General Story Books,Romance Books for Teenagers
9780749010720,Hotel on the Corner of Bitter and Sweet,Jamie Ford,674.34,English,380,27 Feb 2012,4.02,280029,Contemporary Fiction,Historical Fiction
9780316003957,The Mysterious Benedict Society,Trenton Lee Stewart,691.72,English,512,01 Jun 2008,4.18,140545,Children's Fiction,Adventure Books for Kids,Mystery Books for Kids
9780099520863,After Dark,Haruki Murakami,660.28,English,208,01 May 2008,3.73,128944,Contemporary Fiction,Fantasy,Fantasy Books
9780142411902,The Case of the Left-Handed Lady : An Enola Holmes Mystery,Nancy Springer,639.79,English,256,15 May 2008,4.02,11214,Children's General Story Books,Mystery Books for Kids,Family
9781591846444,Start with Why : How Great Leaders Inspire Everyone to Take Action,Simon Sinek,702.46,English,256,27 Dec 2011,4.1,164502,Advice On Careers & Achieving Success
9780571229116,Waiting for Godot : A Tragicomedy in Two Acts,Samuel Beckett,678.65,English,96,01 May 2006,3.83,177480,Theatre Studies,Film Scripts & Screenplays,Film Scripts & Screenplays
9781409147510,The Wrong Side of Goodbye,Michael Connelly,658.58,English,496,23 May 2018,4.33,63699,Crime,Crime Fiction
9780486275574,Romeo and Juliet,William Shakespeare,589.02,English,96,01 Jul 1993,3.75,2283563,Poetry Books,Shakespeare Plays,Erotic Fiction
9780349142135,The Lost Man,Jane Harper,652.14,English,432,05 Dec 2019,4.16,77662,Contemporary Fiction,Crime,Crime Fiction
9780552131070,Sourcery : (Discworld Novel 5),Terry Pratchett,665.72,English,336,22 Apr 2002,3.89,88823,Adventure Books,Science Fiction,Science Fiction
9780751557411,Born Survivors : The incredible true story of three pregnant mothers and their courage and determination to survive in the concentration camps,Wendy Holden,691.97,English,400,15 Oct 2015,4.15,29075,Biography: General,"Biography: Historical, Political & Military",Memoirs
9780486456768,Leaves of Grass : The Original 1855 Edition,Walt Whitman,592.45,English,128,27 Apr 2007,4.11,94229,Poetry Books,Poetry By Individual Poets,Literary Studies: Poetry & Poets
9780007491452,The Shock of the Fall,Nathan Filer,674.2,English,320,07 Jan 2014,3.77,44618,Contemporary Fiction
9780552175692,Origin : (Robert Langdon Book 5),Dan Brown,678.53,English,560,12 Jul 2018,3.88,288547,Contemporary Fiction,Crime,Crime Fiction
9780439598453,"When Sophie Gets Angry-Really, Really Angry",Molly Bang,644.89,English,40,01 Jun 2004,3.94,7389,Children's Fiction,Children's General Story Books,Self-Esteem
9781853262395,Orlando,Virginia Woolf,598.45,English,192,13 Jul 2005,3.86,71780,Contemporary Fiction,Classic Books & Novels,Historical Fiction
9781854308207,Dirty Bertie,David Roberts,654.76,English,32,31 Jul 2003,4.12,415,Picture Books
9781408850046,The Signature of All Things,Elizabeth Gilbert,660.99,English,592,03 Jul 2014,3.85,104782,Contemporary Fiction,Historical Fiction
9781974701001,"My Hero Academia, Vol. 15",Kohei Horikoshi,698.36,English,192,18 Oct 2018,4.49,5579,Graphic Novels: Manga,Graphic Novels: Manga,Graphic Novels: Superheroes
9780316273510,Stalking Jack the Ripper,Kerri Maniscalco,689.9,English,352,05 Sep 2017,3.98,94737,Children's Fiction,Thriller Books for Children,Horror & Ghost
9780553588958,Red Seas Under Red Skies,Scott Lynch,666.08,English,784,29 Jul 2008,4.23,125233,Adventure Books,Fantasy,Fantasy Books
9781632369024,Attack On Titan 30,Hajime Isayama,680.86,English,192,21 May 2020,4.7,6715,Graphic Novels: Manga,Graphic Novels: Manga
9781984896391,A Good Girl's Guide to Murder,Holly Jackson,683.08,English,400,05 Jan 2021,4.37,192149,Children's General Story Books,Thriller Books for Children,Mystery Books for Kids
9781473218055,Arcanum Unbounded : The Cosmere Collection,Brandon Sanderson,673.91,English,672,05 Oct 2017,4.5,30781,Fantasy,Fantasy Books,Short Story Books
9780007420421,Divergent,Veronica Roth,671.38,English,496,05 Oct 2012,4.17,3367170,Children's General Story Books,Adventure Books for Kids,Sci Fi Books for Kids
9780064441551,Amelia Bedelia,Peggy Parish,610.17,English,64,26 Dec 2012,4.17,86765,First Words,Children's Fiction,Children's General Story Books
9781473222434,The Furthest Station : A Rivers of London Novella,Ben Aaronovitch,609.8,English,144,08 Mar 2018,4.1,14816,Contemporary Fiction,Crime,Crime Fiction
9781474609883,The Shadow of the Wind : The Cemetery of Forgotten Books 1,Carlos Ruiz Zafon,669.74,English,544,26 Jul 2018,4.28,538076,Fiction Books,Contemporary Fiction,Historical Crime
9780141322568,Heidi,Johanna Spyri,659.42,English,336,05 Mar 2009,4,184196,Children's Fiction,Classic Books for Children,Children's General Story Books
9780486426914,The Genealogy of Morals,Friedrich Wilhelm Nietzsche,600.37,English,128,01 Jun 2003,4.13,22682,Literary Essays,Anthologies (non-poetry),Ethics & Moral Philosophy
9781853262371,Middlemarch,George Eliot,618.18,English,736,01 Jan 1998,3.99,145919,Classic Books & Novels
9781407196657,The Smeds and the Smoos,Julia Donaldson,657.63,English,32,05 Jun 2020,4.31,541,Picture Books,Storybooks,Early Learning
9781612625478,Attack On Titan 8,Hajime Isayama,664.4,English,200,29 Oct 2013,4.54,14041,Graphic Novels: Manga,Graphic Novels: Manga
9780486266893,Candide,Voltaire,600.05,English,112,01 May 1991,3.77,243139,Anthologies (non-poetry),Classic Books & Novels
9780486272986,Easy Origami,John Montroll,621.69,English,48,01 Feb 2000,3.78,360,Crafts & Hobbies,Book & Paper Crafts,Origami & Paper Engineering
9781844086061,The Little Stranger,Sarah Waters,661.08,English,512,01 Apr 2010,3.56,50312,Contemporary Fiction,Horror,Horror
9780571342723,Kitchen,Banana Yoshimoto,668.46,English,160,01 Mar 2018,3.88,63074,Contemporary Fiction
9780007315109,Bring Up the Bodies (Man Booker Prize winner 2012),Hilary Mantel,699.92,English,608,07 May 2013,4.25,87400,Historical Fiction
9781400203758,Love Does : Discover a Secretly Incredible Life in an Ordinary World,Bob Goff,701.29,English,240,01 May 2012,4.29,69710,Christian Life & Practice,"Christian Aspects Of Sexuality, Gender & Relationships",Personal Christian Testimony & Popular Inspirational Works
9780007481002,The Mirror and the Light,Hilary Mantel,707.33,English,912,29 Apr 2021,4.39,29221,Contemporary Fiction,Sagas,Historical Fiction
9781853262876,Journey to the Centre of the Earth,Jules Verne,598.03,English,208,01 Jan 1998,3.86,171847,Classic Books & Novels,Science Fiction,Science Fiction
9780486450063,On the Origin of Species : By Means of Natural Selection,Charles Darwin,633.16,English,336,27 Oct 2006,3.99,106742,Popular Science,"Biology, Life Sciences",Evolution
9780007219704,The Lords of the North,Bernard Cornwell,627.73,English,400,05 Feb 2007,4.34,41219,Contemporary Fiction,Adventure Books,Military Fiction
9781529047882,The 143-Storey Treehouse,Andy Griffiths,656.35,English,304,19 Oct 2021,0.0,0,Children's Fiction,Adventure Books for Kids,Funny Books for Kids
9781509806119,Too Good To Be True,Ann Cleeves,620.4,English,112,04 Feb 2016,3.84,2968,Crime,Crime Fiction,Short Story Books
9781408309476,Mad About Minibeasts!,Giles Andreae,638.52,English,32,06 Oct 2011,4.08,106,Picture Books,Storybooks,Rhyming & Wordplay
9781844285594,Into the Forest,Anthony Browne,668.66,English,32,22 Jul 2011,3.86,987,Storybooks,Children's Fiction,Traditional
9780552137034,Good Omens,Terry Pratchett,667.63,English,416,01 Sep 1991,4.24,622325,Science Fiction,Science Fiction,Fantasy
9781447202271,How To Think More About Sex,Alain De Botton,653.79,English,160,16 Nov 2012,3.48,4544,Social & Political Philosophy,Popular Philosophy,Sexual Behaviour
9780007461226,The Four Loves,C. S. Lewis,669.94,English,176,12 Apr 2012,4.14,50239,Classic Books & Novels,Science Fiction,Science Fiction
9780486272788,Hamlet,William Shakespeare,599.76,English,128,02 Jan 2000,4.03,817918,"Plays, Playscripts",Shakespeare Plays
9781529362916,Unravel the Dusk,Elizabeth Lim,649.36,English,368,01 Jun 2021,3.78,12196,Fantasy,Fantasy Books,Myth & Legend Told As Fiction
9781406360196,Stormbreaker,Anthony Horowitz,658.59,English,272,05 May 2015,3.99,93457,Children's General Story Books,Adventure Books for Kids,Thriller Books for Children
9781974725106,"My Hero Academia, Vol. 29",Kohei Horikoshi,686.4,English,184,28 Oct 2021,4.7,2978,Graphic Novels: Manga,Graphic Novels: Manga,Graphic Novels: Superheroes
9780141321004,Treasure Island,Robert Louis Stevenson,659.42,English,336,01 Apr 2008,3.84,438609,Children's Fiction,Classic Books for Children,Children's General Story Books
9780575082014,Before They Are Hanged : Book Two,Joe Abercrombie,670.06,English,592,13 Jul 2009,4.31,134330,Adventure Books,Fantasy,Fantasy Books
9780451209337,The Kill Artist,Daniel Silva,671.06,English,512,06 Apr 2004,4.02,63222,Crime,Crime Fiction,Thriller Books
9781844086115,Letter To My Daughter,Dr Maya Angelou,644.73,English,192,12 Jun 2014,4.06,25002,Biography: General,Biography: Literary,Autobiography: Literary
9781853260124,Oliver Twist,Charles Dickens,603.82,English,400,01 Aug 1997,3.88,349680,Classic Books & Novels
9781934490259,I Just Don't Like the Sound of No! : My Story About Accepting 'No' for an Answer and Disagreeing . . . the Right Way!,Julia Cook,700.16,English,32,15 Sep 2011,4.18,464,Advice On Parenting,Children's Fiction,PSHE
9780553208849,Siddhartha : A Novel,Hermann Hesse,622.7,English,160,01 Jan 1996,4.05,659479,Contemporary Fiction,Classic Books & Novels,Religious & Spiritual Fiction
9780141324524,A Christmas Carol,Charles Dickens,643.07,English,160,03 Aug 2009,4.07,699872,Children's Fiction,Classic Books for Children,Children's General Story Books
9781509812523,The Snail and the Whale,Julia Donaldson,655.62,English,32,08 Sep 2016,4.38,7730,Storybooks,Rhyming & Wordplay,Poetry Books for Kids
9781426302862,National Geographic Kids Readers: Sharks,Anne Schreiber,618.76,English,32,08 Jul 2008,4.08,496,Wildlife,English Language: Reading Schemes,General Reference
9781398501874,Legendborn : TikTok made me buy it! The New York Times bestseller,Tracy Deonn,679.4,English,512,15 Sep 2020,4.43,47877,Children's Fiction,Children's General Story Books,Sci Fi Books for Kids
9780859531344,There Was an Old Lady Who Swallowed a Fly,Pam Adams,621.0,English,16,01 Jun 2003,4.22,29941,Activity Books,Novelty Books,Rhyming & Wordplay
9780008117467,The Mad Ship,Robin Hobb,707.33,English,912,10 Sep 2015,4.24,56509,Contemporary Fiction,Political & Legal,Political & Legal
9781842125830,Islam,Karen Armstrong,635.76,English,224,03 Dec 2001,4.04,9540,History Of Religion,Islamic Story & History Books,Islamic Studies
9780316038638,Where The Mountain Meets The Moon,Grace Lin,660.57,English,304,29 Sep 2017,4.28,42934,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9781473683372,"Short Stories in German for Beginners: Read for pleasure at your level, expand your vocabulary and learn German the fun way! : Read for pleasure at your level, expand your vocabulary and learn German the fun way!",Olly Richards,773.1,English,256,13 Nov 2018,4.01,322,Dictionaries & Languages,Language Teaching & Learning Material & Coursework,Language Self-study Texts
9780007536740,Insurgent,Veronica Roth,673.23,English,576,01 Dec 2013,4,1317365,Children's General Story Books,Sci Fi Books for Kids,Fantasy Books for Kids
9781509851300,Nothing Ventured,Jeffrey Archer,650.23,English,384,19 Mar 2020,3.91,30035,Contemporary Fiction,Historical Crime,Historical Crime
9782070360024,L'etranger,Albert Camus,658.24,French,185,01 Dec 1998,4,833230,Contemporary Fiction
9781974704415,"Demon Slayer: Kimetsu no Yaiba, Vol. 7",Koyoharu Gotouge,718.27,English,208,25 Jul 2019,4.6,7299,Graphic Novels: Manga,Graphic Novels: Manga
9781409176992,A Song for the Dark Times : The Brand New Thriller from the Bestselling Writer of Channel 4's MURDER ISLAND,Ian Rankin,650.29,English,400,29 Apr 2021,4.17,13290,"Plays, Playscripts",Contemporary Fiction,Crime
9780142001103,The Art of Possibility,Benjamin Zander,670.36,English,224,29 Jun 2011,3.95,9361,Psychology,Cognition & Cognitive Psychology,Management & Management Techniques
9780349140377,The Little Paris Bookshop,Nina George,651.4,English,368,31 Dec 2015,3.51,89950,Contemporary Fiction,Adult & Contemporary Romance,Adult & Contemporary Romance
9780099532613,The Crying of Lot 49,Thomas Pynchon,666.6,English,160,06 Jun 1996,3.69,78254,Contemporary Fiction,Classic Books & Novels,Crime
9780553565072,Forward the Foundation,Isaac Asimov,642.7,English,464,01 Oct 2021,4.15,49836,Contemporary Fiction,Classic Books & Novels,Science Fiction
9781529359275,The Girl with the Louding Voice : The Bestselling Word of Mouth Hit That Will Win Over Your Heart,Abi Daré,649.36,English,320,01 Nov 2020,4.46,98867,Contemporary Fiction,Adventure Books
9780008158286,Pax,Sara Pennypacker,661.7,English,288,01 Sep 2017,3.93,47998,Children's Fiction,Adventure Books for Kids,Animal Stories
9780141365473,The Witches,Roald Dahl,650.23,English,368,03 Mar 2016,4.16,356152,Children's Fiction,Classic Books for Children,Children's General Story Books
9780486438412,Spot the Differences Puzzle Fun,Fran Newman D'Amico,591.87,English,64,24 Sep 2004,3.42,19,Activity Books,Children's Hobby & Gaming Books,Puzzle Books
9781447286813,"Are You There, God? It's Me, Margaret",Judy Blume,634.86,English,176,10 Jun 2015,3.91,200647,Children's General Story Books,Romance Books for Teenagers,Family
9780330264631,Unreliable Memoirs,Clive James,653.0,English,192,07 Nov 2008,3.87,3981,Biography: General,Autobiography: General,Biography: Literary
9780140503012,Burglar Bill,Allan Ahlberg,648.6,English,32,16 Jun 2011,4.22,3897,Picture Books,Storybooks,Children's Fiction
9781501130700,Before,Anna Todd,673.37,English,352,20 Apr 2016,3.79,44549,Contemporary Fiction,Erotic Fiction,Romance
9780330468466,The Road film tie-in,Cormac McCarthy,648.19,English,320,14 Dec 2009,3.97,786615,Contemporary Fiction
9780439049986,CAPTAIN UNDERPANTS AND THE PERILOUS PLOT OF PROFESSOR POOPYPANTS,"Pilkey, Dav",704.6,Spanish,159,01 Feb 2000,4.23,18885,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9780241953235,Watership Down,Richard Adams,676.98,English,496,06 Oct 2015,4.07,454989,Classic Books & Novels,Animal Stories
9780316371247,Sword Art Online 1: Aincrad (light novel),Reki Kawahara,698.97,English,256,03 Nov 2015,4.3,8225,Children's General Story Books
9780007339617,Shadow,Michael Morpurgo,651.37,English,288,29 Sep 2011,4.24,6845,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9780778304661,The Midwife's Confession,Diane Chamberlain,687.45,English,448,23 Sep 2011,4.08,38237,Contemporary Fiction,Thriller Books,Thrillers
9780547328614,Island of the Blue Dolphins,Scott O'Dell,641.36,English,192,20 Apr 2011,3.85,313010,Children's Fiction,Classic Books for Children,Children's General Story Books
9780671027346,The Perks of Being a Wallflower,Stephen Chbosky,706.94,English,256,01 Feb 1999,4.21,1470190,Contemporary Fiction,Classic Books & Novels
9780007263486,The Phantom Tollbooth,Norton Juster,650.91,English,272,03 Mar 2008,4.18,266646,Fantasy,Fantasy Books,Children's Fiction
9780061227288,Bridge to Terabithia,Katherine Paterson,644.38,English,176,02 Sep 2011,4.02,493017,Characters,Children's Fiction,Classic Books for Children
9781099617201,A Beginner's Guide to the Stock Market : Everything You Need to Start Making Money Today,Matthew R Kratter,632.82,English,98,21 May 2019,4.07,4925,Investment & Securities,Stocks & Shares,Personal Finance
9780316285254,"David and Goliath : Underdogs, Misfits, and the Art of Battling Giants",Malcolm Gladwell,659.13,English,320,08 May 2014,3.96,164391,"Social, Group Or Collective Psychology",Business & Management,Popular Psychology
9780141983042,The Undoing Project : A Friendship that Changed the World,Michael Lewis,696.5,English,368,31 Oct 2017,3.96,53997,Decision Theory: General,Behavioural Theory (Behaviourism),Economics
9781405210546,The Velveteen Rabbit,Margery Williams,648.63,English,48,24 Mar 2016,4.28,241960,Picture Books,Storybooks,Activity Books
9781590304044,True Love : A Practice for Awakening the Heart,Thich Nhat Hanh,627.77,English,120,12 Sep 2006,4.19,6603,Buddhist Books,"Buddhist Worship, Rites & Ceremonies",Zen Buddhism
9781844080403,My Cousin Rachel,Daphne Du Maurier,649.83,English,352,01 May 2003,3.98,47540,Contemporary Fiction,Classic Books & Novels,Crime
9780140566505,Madeline's Christmas,Ludwig Bemelmans,649.7,English,32,25 Sep 2000,4.15,3878,Children's Fiction,Children's General Story Books,Family
9781405394529,Flags of the World Ultimate Sticker Book,DK,615.97,English,24,01 Feb 2012,4.05,43,Activity Books,Sticker Books,People & Places
9781910312636,Boy Parts,Eliza Clark,687.22,English,320,23 Jul 2020,4.07,7764,Contemporary Fiction
9781786070173,The Sellout,Paul Beatty,701.52,English,304,15 Aug 2016,3.75,63622,Contemporary Fiction,Science Fiction,Science Fiction
9781586638528,Othello (No Fear Shakespeare),Sparknotes,652.93,English,320,03 Mar 2011,3.9,345441,Shakespeare Plays,Literary Studies: General,Literary Studies: Plays & Playwrights
9780192734501,Tom's Midnight Garden,Philippa Pearce,646.79,English,240,20 Apr 2015,4.05,25197,Classic Books for Children,Sci Fi Books for Kids,Fantasy Books for Kids
9780575082489,Best Served Cold,Joe Abercrombie,672.52,English,672,01 Jun 2010,4.19,73871,Science Fiction,Science Fiction,Space Opera
9781406355819,The Mortal Instruments 6: City of Heavenly Fire,Cassandra Clare,662.39,English,640,05 Feb 2015,4.4,338265,Romance,Romance Books,Children's General Story Books
9780061802478,The Flat Stanley Collection Box Set,Jeff Brown,712.68,English,400,23 Dec 2013,3.97,428,Children's General Story Books,Adventure Books for Kids,Family
9780140502428,My Cat Likes to Hide in Boxes,Eve Sutton,648.37,English,32,01 May 2006,4.23,942,Picture Books,Characters,Storybooks
